iter	Passed	Remaining
4846	7300	2879
4847	7301	2878
4848	7303	2876
4849	7304	2875
4850	7306	2873
4851	7307	2872
4852	7309	2870
4853	7311	2869
4854	7312	2867
4855	7314	2866
4856	7315	2864
4857	7317	2863
4858	7318	2861
4859	7319	2860
4860	7320	2858
4861	7322	2856
4862	7323	2855
4863	7325	2853
4864	7326	2852
4865	7327	2850
4866	7328	2849
4867	7330	2847
4868	7331	2845
4869	7333	2844
4870	7334	2842
4871	7336	2841
4872	7338	2840
4873	7339	2838
4874	7341	2837
4875	7342	2835
4876	7343	2833
4877	7345	2832
4878	7346	2830
4879	7348	2829
4880	7349	2827
4881	7350	2826
4882	7352	2824
4883	7353	2823
4884	7355	2821
4885	7357	2820
4886	7358	2818
4887	7360	2817
4888	7361	2815
4889	7363	2814
4890	7365	2812
4891	7366	2811
4892	7367	2809
4893	7369	2808
4894	7370	2806
4895	7372	2805
4896	7374	2803
4897	7375	2802
4898	7377	2800
4899	7378	2799
4900	7380	2797
4901	7383	2796
4902	7384	2795
4903	7386	2793
4904	7387	2792
4905	7388	2790
4906	7390	2789
4907	7392	2787
4908	7393	2786
4909	7395	2784
4910	7396	2783
4911	7397	2781
4912	7399	2780
4913	7400	2778
4914	7401	2777
4915	7403	2775
4916	7404	2774
4917	7406	2772
4918	7407	2770
4919	7408	2769
4920	7410	2767
4921	7412	2766
4922	7413	2764
4923	7414	2763
4924	7415	2761
4925	7417	2759
4926	7418	2758
4927	7420	2757
4928	7422	2755
4929	7424	2754
4930	7425	2752
4931	7427	2751
4932	7428	2749
4933	7429	2748
4934	7431	2746
4935	7432	2745
4936	7434	2743
4937	7435	2742
4938	7436	2740
4939	7438	2738
4940	7439	2737
4941	7441	2735
4942	7442	2734
4943	7443	2732
4944	7445	2731
4945	7446	2729
4946	7447	2727
4947	7449	2726
4948	7450	2724
4949	7451	2723
4950	7452	2721
4951	7454	2720
4952	7455	2718
4953	7457	2717
4954	7458	2715
4955	7460	2714
4956	7461	2712
4957	7463	2711
4958	7465	2709
4959	7466	2708
4960	7468	2706
4961	7470	2705
4962	7471	2703
4963	7472	2702
4964	7474	2700
4965	7475	2699
4966	7476	2697
4967	7477	2695
4968	7479	2694
4969	7480	2692
4970	7482	2691
4971	7483	2689
4972	7484	2687
4973	7485	2686
4974	7487	2684
4975	7488	2683
4976	7491	2682
4977	7492	2680
4978	7494	2679
4979	7495	2677
4980	7496	2676
4981	7498	2674
4982	7499	2672
4983	7500	2671
4984	7502	2669
4985	7503	2668
4986	7505	2666
4987	7506	2665
4988	7508	2663
4989	7509	2662
4990	7510	2660
4991	7512	2659
4992	7513	2657
4993	7514	2655
4994	7516	2654
4995	7517	2652
4996	7519	2651
4997	7520	2649
4998	7522	2648
4999	7523	2646
5000	7525	2645
5001	7526	2643
5002	7527	2642
5003	7528	2640
5004	7529	2638
5005	7531	2637
5006	7532	2635
5007	7534	2634
5008	7535	2632
5009	7537	2631
5010	7538	2629
5011	7539	2627
5012	7541	2626
5013	7542	2624
5014	7543	2623
5015	7545	2621
5016	7546	2620
5017	7547	2618
5018	7549	2617
5019	7551	2615
5020	7553	2614
5021	7554	2612
5022	7555	2611
5023	7557	2609
5024	7558	2608
5025	7559	2606
5026	7561	2605
5027	7562	2603
5028	7564	2602
5029	7565	2600
5030	7567	2599
5031	7569	2597
5032	7570	2596
5033	7572	2594
5034	7574	2593
5035	7575	2591
5036	7577	2590
5037	7578	2588
5038	7580	2587
5039	7581	2585
5040	7583	2584
5041	7584	2582
5042	7586	2581
5043	7588	2580
5044	7590	2578
5045	7591	2577
5046	7592	2575
5047	7594	2574
5048	7596	2572
5049	7597	2571
5050	7598	2569
5051	7600	2568
5052	7602	2566
5053	7603	2565
5054	7604	2563
5055	7606	2562
5056	7608	2560
5057	7610	2559
5058	7611	2557
5059	7613	2556
5060	7615	2554
5061	7616	2553
5062	7618	2551
5063	7620	2550
5064	7622	2549
5065	7623	2547
5066	7625	2546
5067	7626	2544
5068	7627	2543
5069	7629	2541
5070	7630	2540
5071	7632	2538
5072	7633	2537
5073	7634	2535
5074	7636	2533
5075	7637	2532
5076	7638	2530
5077	7640	2529
5078	7642	2527
5079	7643	2526
5080	7645	2524
5081	7646	2523
5082	7647	2521
5083	7648	2520
5084	7650	2518
5085	7653	2517
5086	7654	2515
5087	7655	2514
5088	7657	2512
5089	7658	2511
5090	7660	2509
5091	7661	2508
5092	7662	2506
5093	7664	2505
5094	7665	2503
5095	7666	2501
5096	7668	2500
5097	7669	2498
5098	7670	2497
5099	7672	2495
5100	7673	2494
5101	7675	2492
5102	7676	2491
5103	7677	2489
5104	7679	2488
5105	7680	2486
5106	7681	2484
5107	7683	2483
5108	7684	2481
5109	7686	2480
5110	7687	2478
5111	7689	2477
5112	7691	2475
5113	7692	2474
5114	7693	2472
5115	7695	2471
5116	7696	2469
5117	7697	2468
5118	7699	2466
5119	7701	2465
5120	7702	2463
5121	7704	2462
5122	7705	2460
5123	7706	2459
5124	7707	2457
5125	7709	2455
5126	7710	2454
5127	7712	2452
5128	7713	2451
5129	7714	2449
5130	7716	2448
5131	7717	2446
5132	7719	2445
5133	7721	2444
5134	7722	2442
5135	7724	2440
5136	7725	2439
5137	7727	2437
5138	7728	2436
5139	7729	2434
5140	7730	2433
5141	7732	2431
5142	7733	2430
5143	7734	2428
5144	7736	2426
5145	7738	2425
5146	7739	2424
5147	7740	2422
5148	7742	2420
5149	7743	2419
5150	7744	2417
5151	7746	2416
5152	7747	2414
5153	7749	2413
5154	7750	2411
5155	7751	2410
5156	7753	2408
5157	7755	2407
5158	7756	2405
5159	7758	2404
5160	7759	2402
5161	7760	2400
5162	7761	2399
5163	7763	2397
5164	7764	2396
5165	7765	2394
5166	7767	2393
5167	7768	2391
5168	7770	2390
5169	7771	2388
5170	7773	2387
5171	7774	2385
5172	7776	2384
5173	7777	2382
5174	7779	2381
5175	7780	2379
5176	7782	2378
5177	7783	2376
5178	7784	2374
5179	7786	2373
5180	7787	2371
5181	7789	2370
5182	7790	2368
5183	7791	2367
5184	7793	2365
5185	7794	2364
5186	7795	2362
5187	7797	2361
5188	7798	2359
5189	7799	2357
5190	7800	2356
5191	7802	2354
5192	7803	2353
5193	7804	2351
5194	7805	2350
5195	7807	2348
5196	7809	2347
5197	7810	2345
5198	7812	2344
5199	7813	2342
5200	7814	2340
5201	7815	2339
5202	7817	2337
5203	7818	2336
5204	7820	2334
5205	7821	2333
5206	7823	2331
5207	7824	2330
5208	7825	2328
5209	7827	2327
5210	7828	2325
5211	7829	2324
5212	7831	2322
5213	7832	2320
5214	7833	2319
5215	7835	2317
5216	7837	2316
5217	7838	2314
5218	7839	2313
5219	7841	2311
5220	7842	2310
5221	7844	2308
5222	7845	2307
5223	7846	2305
5224	7847	2304
5225	7849	2302
5226	7850	2300
5227	7851	2299
5228	7853	2297
5229	7854	2296
5230	7855	2294
5231	7857	2293
5232	7858	2291
5233	7859	2290
5234	7861	2288
5235	7862	2287
5236	7864	2285
5237	7865	2283
5238	7866	2282
5239	7868	2280
5240	7869	2279
5241	7871	2277
5242	7872	2276
5243	7873	2274
5244	7875	2273
5245	7876	2271
5246	7878	2270
5247	7879	2268
5248	7880	2267
5249	7882	2265
5250	7884	2264
5251	7885	2262
5252	7886	2261
5253	7888	2259
5254	7890	2258
5255	7891	2256
5256	7893	2255
5257	7894	2253
5258	7896	2252
5259	7898	2250
5260	7899	2249
5261	7901	2247
5262	7902	2246
5263	7903	2244
5264	7905	2243
5265	7906	2241
5266	7908	2240
5267	7909	2238
5268	7912	2237
5269	7913	2235
5270	7915	2234
5271	7916	2232
5272	7917	2231
5273	7919	2229
5274	7920	2228
5275	7921	2226
5276	7923	2225
5277	7924	2223
5278	7926	2222
5279	7928	2220
5280	7930	2219
5281	7931	2217
5282	7936	2217
5283	7938	2216
5284	7940	2214
5285	7941	2213
5286	7943	2211
5287	7945	2210
5288	7946	2208
5289	7948	2207
5290	7950	2205
5291	7951	2204
5292	7953	2202
5293	7954	2201
5294	7956	2199
5295	7958	2198
5296	7959	2196
5297	7961	2195
5298	7963	2194
5299	7964	2192
5300	7966	2191
5301	7968	2189
5302	7969	2188
5303	7972	2186
5304	7973	2185
5305	7975	2184
5306	7977	2182
5307	7978	2181
5308	7980	2179
5309	7982	2178
5310	7984	2176
5311	7985	2175
5312	7987	2173
5313	7989	2172
5314	7991	2171
5315	7992	2169
5316	7994	2168
5317	7996	2166
5318	7998	2165
5319	7999	2163
5320	8001	2162
5321	8002	2160
5322	8004	2159
5323	8005	2157
5324	8007	2156
5325	8009	2154
5326	8011	2153
5327	8012	2152
5328	8014	2150
5329	8015	2149
5330	8017	2147
5331	8018	2146
5332	8020	2144
5333	8022	2143
5334	8024	2141
5335	8026	2140
5336	8028	2139
5337	8030	2137
5338	8031	2136
5339	8033	2134
5340	8034	2133
5341	8036	2131
5342	8037	2130
5343	8039	2128
5344	8041	2127
5345	8043	2125
5346	8045	2124
5347	8046	2123
5348	8048	2121
5349	8049	2119
5350	8050	2118
5351	8052	2116
5352	8054	2115
5353	8056	2114
5354	8057	2112
5355	8059	2111
5356	8061	2109
5357	8063	2108
5358	8064	2106
5359	8065	2105
5360	8067	2103
5361	8069	2102
5362	8071	2100
5363	8072	2099
5364	8074	2097
5365	8075	2096
5366	8077	2095
5367	8079	2093
5368	8080	2092
5369	8082	2090
5370	8084	2089
5371	8085	2087
5372	8087	2086
5373	8089	2084
5374	8090	2083
5375	8092	2081
5376	8093	2080
5377	8095	2078
5378	8096	2077
5379	8098	2075
5380	8099	2074
5381	8101	2072
5382	8102	2071
5383	8104	2069
5384	8106	2068
5385	8108	2066
5386	8109	2065
5387	8111	2063
5388	8112	2062
5389	8113	2060
5390	8115	2059
5391	8116	2057
5392	8118	2056
5393	8119	2054
5394	8120	2053
5395	8122	2051
5396	8123	2050
5397	8125	2048
5398	8126	2047
5399	8127	2045
5400	8129	2043
5401	8130	2042
5402	8131	2040
5403	8133	2039
5404	8134	2037
5405	8136	2036
5406	8137	2034
5407	8139	2033
5408	8140	2031
5409	8142	2030
5410	8143	2028
5411	8145	2027
5412	8146	2025
5413	8147	2024
5414	8149	2022
5415	8150	2021
5416	8152	2019
5417	8153	2018
5418	8155	2016
5419	8156	2015
5420	8158	2013
5421	8159	2012
5422	8160	2010
5423	8161	2008
5424	8163	2007
5425	8164	2005
5426	8166	2004
5427	8167	2002
5428	8169	2001
5429	8170	1999
5430	8172	1998
5431	8173	1996
5432	8174	1995
5433	8176	1993
5434	8177	1992
5435	8178	1990
5436	8180	1989
5437	8181	1987
5438	8183	1985
5439	8184	1984
5440	8185	1982
5441	8187	1981
5442	8188	1979
5443	8190	1978
5444	8191	1976
5445	8193	1975
5446	8195	1973
5447	8196	1972
5448	8198	1970
5449	8199	1969
5450	8201	1967
5451	8202	1966
5452	8203	1964
5453	8205	1963
5454	8206	1961
5455	8208	1960
5456	8209	1958
5457	8210	1957
5458	8212	1955
5459	8214	1954
5460	8216	1952
5461	8217	1951
5462	8219	1950
5463	8221	1948
5464	8223	1947
5465	8224	1945
5466	8226	1944
5467	8227	1942
5468	8229	1941
5469	8231	1939
5470	8232	1938
5471	8234	1936
5472	8235	1935
5473	8237	1933
5474	8239	1932
5475	8240	1930
5476	8242	1929
5477	8244	1927
5478	8245	1926
5479	8247	1924
5480	8249	1923
5481	8250	1921
5482	8251	1920
5483	8253	1918
5484	8255	1917
5485	8256	1915
5486	8257	1914
5487	8259	1912
5488	8260	1911
5489	8262	1909
5490	8264	1908
5491	8265	1906
5492	8267	1905
5493	8269	1904
5494	8270	1902
5495	8272	1900
5496	8273	1899
5497	8275	1897
5498	8276	1896
5499	8278	1894
5500	8279	1893
5501	8281	1892
5502	8282	1890
5503	8284	1888
5504	8286	1887
5505	8287	1885
5506	8289	1884
5507	8291	1883
5508	8293	1881
5509	8295	1880
5510	8296	1878
5511	8298	1877
5512	8299	1875
5513	8301	1874
5514	8302	1872
5515	8304	1871
5516	8306	1869
5517	8307	1868
5518	8309	1867
5519	8311	1865
5520	8313	1864
5521	8314	1862
5522	8315	1861
5523	8317	1859
5524	8319	1858
5525	8321	1856
5526	8322	1855
5527	8324	1853
5528	8326	1852
5529	8328	1850
5530	8329	1849
5531	8331	1847
5532	8332	1846
5533	8334	1844
5534	8336	1843
5535	8337	1842
5536	8339	1840
5537	8341	1839
5538	8342	1837
5539	8344	1836
5540	8346	1834
5541	8347	1833
5542	8349	1831
5543	8350	1830
5544	8352	1828
5545	8353	1827
5546	8355	1825
5547	8356	1824
5548	8358	1822
5549	8360	1821
5550	8362	1819
5551	8363	1818
5552	8365	1816
5553	8366	1815
5554	8368	1813
5555	8369	1812
5556	8371	1810
5557	8372	1809
5558	8374	1807
5559	8376	1806
5560	8378	1805
5561	8380	1803
5562	8381	1801
5563	8383	1800
5564	8385	1799
5565	8387	1797
5566	8389	1796
5567	8391	1794
5568	8392	1793
5569	8394	1791
5570	8396	1790
5571	8397	1788
5572	8399	1787
5573	8400	1785
5574	8402	1784
5575	8403	1782
5576	8406	1781
5577	8407	1780
5578	8409	1778
5579	8410	1777
5580	8412	1775
5581	8413	1774
5582	8415	1772
5583	8417	1771
5584	8418	1769
5585	8420	1768
5586	8422	1766
5587	8424	1765
5588	8425	1763
5589	8427	1762
5590	8428	1760
5591	8430	1759
5592	8432	1757
5593	8433	1756
5594	8435	1754
5595	8436	1753
5596	8438	1751
5597	8439	1750
5598	8441	1748
5599	8442	1747
5600	8444	1745
5601	8445	1744
5602	8447	1742
5603	8448	1741
5604	8449	1739
5605	8451	1738
5606	8452	1736
5607	8454	1735
5608	8455	1733
5609	8457	1732
5610	8458	1730
5611	8460	1729
5612	8461	1727
5613	8463	1726
5614	8464	1724
5615	8466	1723
5616	8467	1721
5617	8469	1720
5618	8470	1718
5619	8472	1717
5620	8473	1715
5621	8474	1713
5622	8476	1712
5623	8478	1711
5624	8479	1709
5625	8481	1707
5626	8482	1706
5627	8484	1704
5628	8485	1703
5629	8487	1702
5630	8489	1700
5631	8491	1699
5632	8493	1697
5633	8495	1696
5634	8496	1694
5635	8498	1693
5636	8499	1691
5637	8501	1690
5638	8503	1688
5639	8504	1687
5640	8506	1685
5641	8507	1684
5642	8508	1682
5643	8509	1681
5644	8511	1679
5645	8513	1678
5646	8514	1676
5647	8515	1675
5648	8517	1673
5649	8518	1672
5650	8520	1670
5651	8522	1669
5652	8523	1667
5653	8525	1666
5654	8526	1664
5655	8527	1663
5656	8529	1661
5657	8530	1660
5658	8532	1658
5659	8533	1656
5660	8535	1655
5661	8536	1653
5662	8538	1652
5663	8539	1650
5664	8541	1649
5665	8542	1647
5666	8544	1646
5667	8545	1644
5668	8546	1643
5669	8548	1641
5670	8550	1640
5671	8552	1639
5672	8554	1637
5673	8555	1636
5674	8557	1634
5675	8559	1633
5676	8561	1631
5677	8562	1630
5678	8564	1628
5679	8567	1627
5680	8568	1625
5681	8569	1624
5682	8571	1622
5683	8572	1621
5684	8574	1619
5685	8576	1618
5686	8577	1616
5687	8579	1615
5688	8580	1613
5689	8582	1612
5690	8584	1610
5691	8586	1609
5692	8587	1608
5693	8589	1606
5694	8591	1605
5695	8592	1603
5696	8594	1602
5697	8595	1600
5698	8597	1599
5699	8599	1597
5700	8601	1596
5701	8603	1594
5702	8604	1593
5703	8605	1591
5704	8607	1590
5705	8608	1588
5706	8610	1587
5707	8612	1585
5708	8613	1584
5709	8615	1582
5710	8616	1581
5711	8618	1579
5712	8620	1578
5713	8621	1576
5714	8623	1575
5715	8625	1573
5716	8626	1572
5717	8628	1570
5718	8630	1569
5719	8631	1567
5720	8633	1566
5721	8634	1564
5722	8636	1563
5723	8637	1561
5724	8639	1560
5725	8640	1558
5726	8642	1557
5727	8643	1555
5728	8644	1554
5729	8646	1552
5730	8648	1551
5731	8649	1549
5732	8651	1548
5733	8652	1546
5734	8654	1545
5735	8656	1543
5736	8657	1542
5737	8658	1540
5738	8660	1539
5739	8662	1537
5740	8664	1536
5741	8665	1534
5742	8667	1533
5743	8668	1531
5744	8670	1530
5745	8672	1528
5746	8673	1527
5747	8675	1525
5748	8677	1524
5749	8678	1522
5750	8680	1521
5751	8682	1519
5752	8683	1518
5753	8685	1517
5754	8686	1515
5755	8688	1514
5756	8690	1512
5757	8691	1511
5758	8693	1509
5759	8694	1508
5760	8696	1506
5761	8697	1504
5762	8698	1503
5763	8700	1501
5764	8701	1500
5765	8703	1498
5766	8705	1497
5767	8706	1495
5768	8708	1494
5769	8710	1492
5770	8711	1491
5771	8713	1489
5772	8714	1488
5773	8715	1486
5774	8716	1485
5775	8718	1483
5776	8720	1482
5777	8721	1480
5778	8722	1479
5779	8724	1477
5780	8725	1476
5781	8726	1474
5782	8728	1473
5783	8729	1471
5784	8730	1469
5785	8732	1468
5786	8733	1466
5787	8735	1465
5788	8737	1464
5789	8738	1462
5790	8739	1460
5791	8741	1459
5792	8742	1457
5793	8743	1456
5794	8745	1454
5795	8747	1453
5796	8748	1451
5797	8749	1450
5798	8751	1448
5799	8752	1447
5800	8754	1445
5801	8755	1444
5802	8757	1442
5803	8758	1441
5804	8760	1439
5805	8762	1438
5806	8763	1436
5807	8765	1435
5808	8766	1433
5809	8767	1432
5810	8769	1430
5811	8770	1429
5812	8771	1427
5813	8773	1425
5814	8774	1424
5815	8775	1422
5816	8777	1421
5817	8778	1419
5818	8779	1418
5819	8781	1416
5820	8782	1415
5821	8784	1413
5822	8785	1412
5823	8787	1410
5824	8788	1409
5825	8790	1407
5826	8791	1406
5827	8793	1404
5828	8794	1403
5829	8796	1401
5830	8797	1400
5831	8798	1398
5832	8800	1397
5833	8801	1395
5834	8802	1393
5835	8804	1392
5836	8805	1390
5837	8807	1389
5838	8808	1387
5839	8809	1386
5840	8811	1384
5841	8812	1383
5842	8813	1381
5843	8815	1380
5844	8816	1378
5845	8818	1377
5846	8819	1375
5847	8821	1374
5848	8822	1372
5849	8824	1371
5850	8825	1369
5851	8826	1368
5852	8828	1366
5853	8829	1365
5854	8831	1363
5855	8832	1362
5856	8834	1360
5857	8835	1358
5858	8837	1357
5859	8838	1355
5860	8840	1354
5861	8841	1352
5862	8843	1351
5863	8844	1349
5864	8846	1348
5865	8847	1346
5866	8848	1345
5867	8850	1343
5868	8851	1342
5869	8853	1340
5870	8854	1339
5871	8855	1337
5872	8857	1336
5873	8859	1334
5874	8860	1333
5875	8861	1331
5876	8863	1330
5877	8865	1328
5878	8866	1327
5879	8868	1325
5880	8869	1324
5881	8870	1322
5882	8872	1321
5883	8873	1319
5884	8875	1318
5885	8876	1316
5886	8878	1315
5887	8880	1313
5888	8881	1312
5889	8883	1310
5890	8884	1309
5891	8886	1307
5892	8887	1306
5893	8889	1304
5894	8890	1303
5895	8891	1301
5896	8893	1299
5897	8894	1298
5898	8896	1296
5899	8897	1295
5900	8898	1293
5901	8900	1292
5902	8902	1290
5903	8903	1289
5904	8905	1287
5905	8906	1286
5906	8908	1284
5907	8909	1283
5908	8911	1281
5909	8912	1280
5910	8914	1278
5911	8915	1277
5912	8917	1275
5913	8918	1274
5914	8919	1272
5915	8921	1271
5916	8922	1269
5917	8924	1268
5918	8926	1266
5919	8927	1265
5920	8930	1263
5921	8932	1262
5922	8933	1260
5923	8934	1259
5924	8936	1257
5925	8937	1256
5926	8938	1254
5927	8940	1253
5928	8941	1251
5929	8942	1250
5930	8944	1248
5931	8945	1247
5932	8946	1245
5933	8948	1244
5934	8949	1242
5935	8950	1240
5936	8951	1239
5937	8953	1237
5938	8954	1236
5939	8955	1234
5940	8956	1233
5941	8958	1231
5942	8959	1230
5943	8960	1228
5944	8962	1227
5945	8963	1225
5946	8965	1224
5947	8966	1222
5948	8967	1221
5949	8969	1219
5950	8970	1218
5951	8972	1216
5952	8973	1214
5953	8974	1213
5954	8976	1211
5955	8977	1210
5956	8978	1208
5957	8980	1207
5958	8981	1205
5959	8982	1204
5960	8984	1202
5961	8985	1201
5962	8987	1199
5963	8989	1198
5964	8990	1196
5965	8992	1195
5966	8993	1193
5967	8995	1192
5968	8997	1190
5969	8998	1189
5970	9000	1187
5971	9001	1186
5972	9003	1184
5973	9005	1183
5974	9006	1181
5975	9008	1180
5976	9009	1178
5977	9011	1177
5978	9013	1175
5979	9014	1174
5980	9016	1172
5981	9018	1171
5982	9019	1169
5983	9021	1168
5984	9023	1166
5985	9024	1165
5986	9025	1163
5987	9027	1162
5988	9029	1160
5989	9031	1159
5990	9032	1157
5991	9036	1156
5992	9038	1155
5993	9043	1154
5994	9044	1152
5995	9046	1151
5996	9048	1149
5997	9049	1148
5998	9052	1146
5999	9053	1145
6000	9055	1143
6001	9056	1142
6002	9058	1140
6003	9060	1139
6004	9100	1142
6005	9102	1141
6006	9104	1139
6007	9106	1138
6008	9112	1137
6009	9114	1135
6010	9115	1134
6011	9117	1132
6012	9119	1131
6013	9120	1129
6014	9122	1128
6015	9123	1126
6016	9125	1125
6017	9126	1123
6018	9128	1122
6019	9130	1120
6020	9131	1119
6021	9132	1117
6022	9134	1116
6023	9135	1114
6024	9136	1113
6025	9138	1111
6026	9139	1110
6027	9141	1108
6028	9142	1106
6029	9144	1105
6030	9145	1103
6031	9146	1102
6032	9148	1100
6033	9149	1099
6034	9151	1097
6035	9152	1096
6036	9153	1094
6037	9155	1093
6038	9157	1091
6039	9158	1090
6040	9160	1088
6041	9162	1087
6042	9163	1085
6043	9165	1084
6044	9166	1082
6045	9168	1081
6046	9169	1079
6047	9170	1078
6048	9172	1076
6049	9173	1075
6050	9175	1073
6051	9177	1072
6052	9178	1070
6053	9180	1069
6054	9181	1067
6055	9183	1066
6056	9185	1064
6057	9186	1062
6058	9187	1061
6059	9189	1059
6060	9190	1058
6061	9192	1056
6062	9193	1055
6063	9194	1053
6064	9196	1052
6065	9198	1050
6066	9199	1049
6067	9200	1047
6068	9202	1046
6069	9203	1044
6070	9205	1043
6071	9206	1041
6072	9208	1040
6073	9210	1038
6074	9211	1037
6075	9213	1035
6076	9215	1034
6077	9216	1032
6078	9217	1031
6079	9219	1029
6080	9221	1028
6081	9222	1026
6082	9224	1025
6083	9225	1023
6084	9227	1022
6085	9228	1020
6086	9229	1018
6087	9231	1017
6088	9232	1015
6089	9233	1014
6090	9235	1012
6091	9236	1011
6092	9237	1009
6093	9239	1008
6094	9240	1006
6095	9241	1005
6096	9243	1003
6097	9244	1002
6098	9246	1000
6099	9248	999
6100	9249	997
6101	9255	996
6102	9256	994
6103	9258	993
6104	9259	991
6105	9261	990
6106	9262	988
6107	9264	987
6108	9268	986
6109	9269	984
6110	9271	983
6111	9273	981
6112	9274	980
6113	9276	978
6114	9277	977
6115	9281	975
6116	9283	974
6117	9284	972
6118	9286	971
6119	9288	969
6120	9289	968
6121	9290	966
6122	9291	965
6123	9293	963
6124	9295	962
6125	9297	960
6126	9299	959
6127	9300	957
6128	9302	956
6129	9304	954
6130	9305	953
6131	9306	951
6132	9307	950
6133	9309	948
6134	9311	947
6135	9312	945
6136	9314	944
6137	9315	942
6138	9317	940
6139	9318	939
6140	9320	937
6141	9321	936
6142	9323	934
6143	9325	933
6144	9326	931
6145	9327	930
6146	9329	928
6147	9331	927
6148	9332	925
6149	9334	924
6150	9335	922
6151	9337	921
6152	9339	919
6153	9340	918
6154	9342	916
6155	9343	915
6156	9345	913
6157	9346	912
6158	9348	910
6159	9349	909
6160	9351	907
6161	9352	906
6162	9354	904
6163	9355	903
6164	9357	901
6165	9358	900
6166	9360	898
6167	9362	897
6168	9363	895
6169	9364	893
6170	9365	892
6171	9367	890
6172	9368	889
6173	9369	887
6174	9371	886
6175	9372	884
6176	9374	883
6177	9376	881
6178	9378	880
6179	9379	878
6180	9381	877
6181	9383	875
6182	9384	874
6183	9386	872
6184	9387	871
6185	9388	869
6186	9390	868
6187	9391	866
6188	9393	865
6189	9394	863
6190	9395	862
6191	9397	860
6192	9398	858
6193	9399	857
6194	9401	855
6195	9403	854
6196	9404	852
6197	9405	851
6198	9407	849
6199	9409	848
6200	9410	846
6201	9412	845
6202	9413	843
6203	9415	842
6204	9416	840
6205	9417	839
6206	9419	837
6207	9420	836
6208	9421	834
6209	9423	833
6210	9424	831
6211	9426	830
6212	9427	828
6213	9429	826
6214	9430	825
6215	9431	823
6216	9433	822
6217	9434	820
6218	9435	819
6219	9437	817
6220	9438	816
6221	9440	814
6222	9441	813
6223	9442	811
6224	9444	810
6225	9445	808
6226	9446	807
6227	9448	805
6228	9449	804
6229	9450	802
6230	9452	800
6231	9453	799
6232	9455	797
6233	9456	796
6234	9457	794
6235	9458	793
6236	9460	791
6237	9461	790
6238	9463	788
6239	9464	787
6240	9466	785
6241	9467	784
6242	9469	782
6243	9470	781
6244	9471	779
6245	9474	778
6246	9475	776
6247	9477	775
6248	9478	773
6249	9480	772
6250	9482	770
6251	9483	769
6252	9485	767
6253	9486	766
6254	9488	764
6255	9489	763
6256	9491	761
6257	9493	759
6258	9494	758
6259	9496	756
6260	9497	755
6261	9498	753
6262	9500	752
6263	9502	750
6264	9503	749
6265	9505	747
6266	9506	746
6267	9508	744
6268	9509	743
6269	9511	741
6270	9512	740
6271	9514	738
6272	9515	737
6273	9517	735
6274	9518	734
6275	9519	732
6276	9521	731
6277	9523	729
6278	9524	728
6279	9526	726
6280	9527	725
6281	9528	723
6282	9530	721
6283	9531	720
6284	9532	718
6285	9534	717
6286	9535	715
6287	9537	714
6288	9538	712
6289	9540	711
6290	9541	709
6291	9542	708
6292	9544	706
6293	9545	705
6294	9547	703
6295	9548	702
6296	9550	700
6297	9551	699
6298	9554	697
6299	9555	696
6300	9557	694
6301	9558	693
6302	9559	691
6303	9561	690
6304	9562	688
6305	9564	687
6306	9565	685
6307	9567	684
6308	9568	682
6309	9570	681
6310	9572	679
6311	9573	677
6312	9575	676
6313	9576	674
6314	9577	673
6315	9579	671
6316	9580	670
6317	9582	668
6318	9583	667
6319	9584	665
6320	9586	664
6321	9588	662
6322	9589	661
6323	9591	659
6324	9592	658
6325	9594	656
6326	9596	655
6327	9597	653
6328	9598	652
6329	9600	650
6330	9602	649
6331	9603	647
6332	9604	646
6333	9606	644
6334	9608	643
6335	9609	641
6336	9610	640
6337	9612	638
6338	9613	636
6339	9615	635
6340	9616	633
6341	9618	632
6342	9619	630
6343	9620	629
6344	9622	627
6345	9623	626
6346	9624	624
6347	9626	623
6348	9627	621
6349	9629	620
6350	9630	618
6351	9632	617
6352	9633	615
6353	9636	614
6354	9637	612
6355	9638	611
6356	9640	609
6357	9641	608
6358	9642	606
6359	9644	605
6360	9646	603
6361	9647	602
6362	9649	600
6363	9650	598
6364	9651	597
6365	9653	595
6366	9654	594
6367	9656	592
6368	9658	591
6369	9659	589
6370	9661	588
6371	9662	586
6372	9663	585
6373	9665	583
6374	9667	582
6375	9668	580
6376	9670	579
6377	9671	577
6378	9673	576
6379	9674	574
6380	9676	573
6381	9678	571
6382	9679	570
6383	9681	568
6384	9682	567
6385	9684	565
6386	9685	564
6387	9687	562
6388	9688	561
6389	9689	559
6390	9691	558
6391	9692	556
6392	9693	554
6393	9694	553
6394	9696	551
6395	9697	550
6396	9698	548
6397	9700	547
6398	9701	545
6399	9703	544
6400	9704	542
6401	9706	541
6402	9707	539
6403	9709	538
6404	9710	536
6405	9712	535
6406	9713	533
6407	9715	532
6408	9716	530
6409	9718	529
6410	9720	527
6411	9721	526
6412	9723	524
6413	9725	523
6414	9726	521
6415	9727	520
6416	9729	518
6417	9730	517
6418	9732	515
6419	9733	513
6420	9734	512
6421	9735	510
6422	9737	509
6423	9738	507
6424	9740	506
6425	9742	504
6426	9743	503
6427	9745	501
6428	9746	500
6429	9748	498
6430	9749	497
6431	9751	495
6432	9752	494
6433	9754	492
6434	9755	491
6435	9756	489
6436	9758	488
